imputer,missing_rate,replicate,model,f1_macro,bal_acc
RFECA_SVR(k=10),0.1,6,EnsembleSoft,0.9010511638120334,0.8833333333333334
RFECA_SVR(k=10),0.1,6,EnsembleHard,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=10),0.1,7,SVC,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=10),0.1,7,LogReg,0.9300922266139656,0.9242424242424242
RFECA_SVR(k=10),0.1,7,RF,0.8773010323010322,0.8704545454545455
RFECA_SVR(k=10),0.1,7,GB,0.7251577850490893,0.7229545454545454
RFECA_SVR(k=10),0.1,7,EnsembleSoft,0.917644927536232,0.9041666666666666
RFECA_SVR(k=10),0.1,7,EnsembleHard,0.9326393534002227,0.9166666666666666
RFECA_SVR(k=10),0.1,8,SVC,0.9441139657444004,0.9416666666666668
RFECA_SVR(k=10),0.1,8,LogReg,0.9203138528138528,0.9204545454545456
RFECA_SVR(k=10),0.1,8,RF,0.9203138528138528,0.9204545454545456
RFECA_SVR(k=10),0.1,8,GB,0.8409695602304298,0.8246212121212121
RFECA_SVR(k=10),0.1,8,EnsembleSoft,0.9274472990777338,0.925
RFECA_SVR(k=10),0.1,8,EnsembleHard,0.9441139657444004,0.9416666666666668
RFECA_SVR(k=10),0.1,9,SVC,0.9319400527009222,0.925
RFECA_SVR(k=10),0.1,9,LogReg,0.9106926406926408,0.8954545454545453
RFECA_SVR(k=10),0.1,9,RF,0.8840085638998681,0.8825757575757576
RFECA_SVR(k=10),0.1,9,GB,0.7871671347975695,0.7621212121212121
RFECA_SVR(k=10),0.1,9,EnsembleSoft,0.9109090909090908,0.9037878787878788
RFECA_SVR(k=10),0.1,9,EnsembleHard,0.919947299077734,0.9083333333333332
RFECA_SVR(k=10),0.2,0,SVC,0.8939711086015434,0.8791666666666667
RFECA_SVR(k=10),0.2,0,LogReg,0.8858650166258861,0.8912878787878787
RFECA_SVR(k=10),0.2,0,RF,0.8766017316017315,0.8704545454545454
RFECA_SVR(k=10),0.2,0,GB,0.7787703407703408,0.7687878787878788
RFECA_SVR(k=10),0.2,0,EnsembleSoft,0.914947299077734,0.9083333333333332
RFECA_SVR(k=10),0.2,0,EnsembleHard,0.919947299077734,0.9083333333333332
RFECA_SVR(k=10),0.2,1,SVC,0.9319400527009222,0.925
RFECA_SVR(k=10),0.2,1,LogReg,0.9007279314888011,0.9
RFECA_SVR(k=10),0.2,1,RF,0.9081399397703744,0.8954545454545453
RFECA_SVR(k=10),0.2,1,GB,0.790121212121212,0.7875
RFECA_SVR(k=10),0.2,1,EnsembleSoft,0.9342632850241548,0.9291666666666666
RFECA_SVR(k=10),0.2,1,EnsembleHard,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=10),0.2,2,SVC,0.9399927536231883,0.925
RFECA_SVR(k=10),0.2,2,LogReg,0.915596618357488,0.9041666666666666
RFECA_SVR(k=10),0.2,2,RF,0.8676160361377752,0.865909090909091
RFECA_SVR(k=10),0.2,2,GB,0.8520620587142327,0.8329545454545453
RFECA_SVR(k=10),0.2,2,EnsembleSoft,0.915596618357488,0.9041666666666666
RFECA_SVR(k=10),0.2,2,EnsembleHard,0.9028132664437012,0.9
RFECA_SVR(k=10),0.2,3,SVC,0.9586594202898552,0.95
RFECA_SVR(k=10),0.2,3,LogReg,0.8997012673317022,0.8954545454545453
RFECA_SVR(k=10),0.2,3,RF,0.868585074345944,0.8583333333333332
RFECA_SVR(k=10),0.2,3,GB,0.7846878918183267,0.7537878787878787
RFECA_SVR(k=10),0.2,3,EnsembleSoft,0.9373426501035196,0.9208333333333332
RFECA_SVR(k=10),0.2,3,EnsembleHard,0.909754991385426,0.8916666666666666
RFECA_SVR(k=10),0.2,4,SVC,0.8947605655214351,0.8833333333333334
RFECA_SVR(k=10),0.2,4,LogReg,0.8744805194805194,0.8704545454545454
RFECA_SVR(k=10),0.2,4,RF,0.8911471861471861,0.8871212121212121
RFECA_SVR(k=10),0.2,4,GB,0.6963478655000395,0.6954545454545453
RFECA_SVR(k=10),0.2,4,EnsembleSoft,0.9075439174352218,0.9041666666666666
RFECA_SVR(k=10),0.2,4,EnsembleHard,0.9061305288913986,0.8958333333333334
RFECA_SVR(k=10),0.2,5,SVC,0.9373426501035196,0.9208333333333332
RFECA_SVR(k=10),0.2,5,LogReg,0.932468944099379,0.9287878787878788
RFECA_SVR(k=10),0.2,5,RF,0.8911471861471861,0.8871212121212121
RFECA_SVR(k=10),0.2,5,GB,0.7649079406905495,0.7409090909090909
RFECA_SVR(k=10),0.2,5,EnsembleSoft,0.9259329004329004,0.924621212121212
RFECA_SVR(k=10),0.2,5,EnsembleHard,0.920675983436853,0.9041666666666666
RFECA_SVR(k=10),0.2,6,SVC,0.9399400527009222,0.925
RFECA_SVR(k=10),0.2,6,LogReg,0.897627119257554,0.8787878787878787
RFECA_SVR(k=10),0.2,6,RF,0.8667921136834179,0.8575757575757577
RFECA_SVR(k=10),0.2,6,GB,0.737004662004662,0.7242424242424242
RFECA_SVR(k=10),0.2,6,EnsembleSoft,0.8840584101888449,0.8666666666666666
RFECA_SVR(k=10),0.2,6,EnsembleHard,0.9047605655214352,0.8833333333333334
RFECA_SVR(k=10),0.2,7,SVC,0.9251377752682102,0.912121212121212
RFECA_SVR(k=10),0.2,7,LogReg,0.9179140786749482,0.9200757575757574
RFECA_SVR(k=10),0.2,7,RF,0.8837921136834179,0.8825757575757576
RFECA_SVR(k=10),0.2,7,GB,0.733209640600945,0.7013636363636364
RFECA_SVR(k=10),0.2,7,EnsembleSoft,0.9138065123282514,0.9113636363636364
RFECA_SVR(k=10),0.2,7,EnsembleHard,0.9374472990777338,0.9287878787878788
RFECA_SVR(k=10),0.2,8,SVC,0.9253498964803312,0.9041666666666666
RFECA_SVR(k=10),0.2,8,LogReg,0.8665966183574879,0.8625
RFECA_SVR(k=10),0.2,8,RF,0.8671139657444005,0.8537878787878788
RFECA_SVR(k=10),0.2,8,GB,0.7321531230444275,0.7125
RFECA_SVR(k=10),0.2,8,EnsembleSoft,0.884516563146998,0.8666666666666666
RFECA_SVR(k=10),0.2,8,EnsembleHard,0.8966832298136647,0.8708333333333332
RFECA_SVR(k=10),0.2,9,SVC,0.9349711086015434,0.9291666666666666
RFECA_SVR(k=10),0.2,9,LogReg,0.8948175013392404,0.8825757575757576
RFECA_SVR(k=10),0.2,9,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=10),0.2,9,GB,0.777653918545223,0.7568181818181817
RFECA_SVR(k=10),0.2,9,EnsembleSoft,0.9139090909090908,0.9037878787878788
RFECA_SVR(k=10),0.2,9,EnsembleHard,0.9227971955580652,0.9125
RFECA_SVR(k=10),0.3,0,SVC,0.9320138436442784,0.9191666666666668
RFECA_SVR(k=10),0.3,0,LogReg,0.8820648723257418,0.8691666666666666
RFECA_SVR(k=10),0.3,0,RF,0.8705916305916306,0.8621212121212121
RFECA_SVR(k=10),0.3,0,GB,0.6719295704295705,0.6704545454545455
RFECA_SVR(k=10),0.3,0,EnsembleSoft,0.8749317590621939,0.8562878787878787
RFECA_SVR(k=10),0.3,0,EnsembleHard,0.9089272321881016,0.8875
RFECA_SVR(k=10),0.3,1,SVC,0.8575085526389874,0.8333333333333334
RFECA_SVR(k=10),0.3,1,LogReg,0.8535714695932087,0.8537878787878788
RFECA_SVR(k=10),0.3,1,RF,0.8741709015622059,0.8704545454545454
RFECA_SVR(k=10),0.3,1,GB,0.7092838827838828,0.6916666666666667
RFECA_SVR(k=10),0.3,1,EnsembleSoft,0.891280632411067,0.875
RFECA_SVR(k=10),0.3,1,EnsembleHard,0.8773044419348768,0.8625
RFECA_SVR(k=10),0.3,2,SVC,0.8630170856130377,0.8454545454545453
RFECA_SVR(k=10),0.3,2,LogReg,0.8772011732229122,0.8696969696969697
RFECA_SVR(k=10),0.3,2,RF,0.9021725738030084,0.8871212121212121
RFECA_SVR(k=10),0.3,2,GB,0.8385794061011452,0.8204545454545453
RFECA_SVR(k=10),0.3,2,EnsembleSoft,0.8925383432992129,0.8829545454545453
RFECA_SVR(k=10),0.3,2,EnsembleHard,0.8852250768555117,0.8746212121212121
RFECA_SVR(k=10),0.3,3,SVC,0.9309510417119112,0.9125
RFECA_SVR(k=10),0.3,3,LogReg,0.8836095740008784,0.8725757575757577
RFECA_SVR(k=10),0.3,3,RF,0.8054212623125666,0.8075757575757576
RFECA_SVR(k=10),0.3,3,GB,0.774978971109406,0.7704545454545454
RFECA_SVR(k=10),0.3,3,EnsembleSoft,0.922947299077734,0.9083333333333332
RFECA_SVR(k=10),0.3,3,EnsembleHard,0.9399400527009222,0.925
RFECA_SVR(k=10),0.3,4,SVC,0.8751121342425691,0.8541666666666666
RFECA_SVR(k=10),0.3,4,LogReg,0.8690238505455896,0.8583333333333334
RFECA_SVR(k=10),0.3,4,RF,0.8603010323010324,0.8454545454545455
RFECA_SVR(k=10),0.3,4,GB,0.805127809388679,0.7909090909090908
RFECA_SVR(k=10),0.3,4,EnsembleSoft,0.8702549913854261,0.85
RFECA_SVR(k=10),0.3,4,EnsembleHard,0.8841011452315801,0.8666666666666666
RFECA_SVR(k=10),0.3,5,SVC,0.8769719966024313,0.865
RFECA_SVR(k=10),0.3,5,LogReg,0.923335497835498,0.9162878787878788
RFECA_SVR(k=10),0.3,5,RF,0.883157977288412,0.8829545454545453
RFECA_SVR(k=10),0.3,5,GB,0.7834927536231884,0.7704545454545454
RFECA_SVR(k=10),0.3,5,EnsembleSoft,0.9269356609574,0.9166666666666666
RFECA_SVR(k=10),0.3,5,EnsembleHard,0.9041399397703744,0.8871212121212121
RFECA_SVR(k=10),0.3,6,SVC,0.8920093167701865,0.8708333333333332
RFECA_SVR(k=10),0.3,6,LogReg,0.9143599033816424,0.9083333333333332
RFECA_SVR(k=10),0.3,6,RF,0.8821594202898551,0.8583333333333332
RFECA_SVR(k=10),0.3,6,GB,0.6876785975699018,0.7079545454545455
RFECA_SVR(k=10),0.3,6,EnsembleSoft,0.91781884057971,0.9
RFECA_SVR(k=10),0.3,6,EnsembleHard,0.91781884057971,0.9
RFECA_SVR(k=10),0.3,7,SVC,0.8907323232323232,0.8666666666666666
RFECA_SVR(k=10),0.3,7,LogReg,0.8977415458937198,0.8912878787878787
RFECA_SVR(k=10),0.3,7,RF,0.8468983407896451,0.8367424242424242
RFECA_SVR(k=10),0.3,7,GB,0.7209032634032635,0.7200757575757576
RFECA_SVR(k=10),0.3,7,EnsembleSoft,0.9203498964803312,0.9041666666666666
RFECA_SVR(k=10),0.3,7,EnsembleHard,0.9203498964803312,0.9041666666666666
RFECA_SVR(k=10),0.3,8,SVC,0.9253426501035196,0.9041666666666666
RFECA_SVR(k=10),0.3,8,LogReg,0.9283044419348768,0.9162878787878788
RFECA_SVR(k=10),0.3,8,RF,0.8913636363636364,0.8871212121212121
RFECA_SVR(k=10),0.3,8,GB,0.7732728937728938,0.7366666666666667
RFECA_SVR(k=10),0.3,8,EnsembleSoft,0.8938044419348767,0.8791666666666667
RFECA_SVR(k=10),0.3,8,EnsembleHard,0.9281997929606624,0.9083333333333332
RFECA_SVR(k=10),0.3,9,SVC,0.8821789321789323,0.8646212121212121
RFECA_SVR(k=10),0.3,9,LogReg,0.8647019574628271,0.8659090909090909
RFECA_SVR(k=10),0.3,9,RF,0.8663831579048971,0.8575757575757574
RFECA_SVR(k=10),0.3,9,GB,0.7669330355634703,0.765530303030303
RFECA_SVR(k=10),0.3,9,EnsembleSoft,0.8754559257167953,0.8825757575757575
RFECA_SVR(k=10),0.3,9,EnsembleHard,0.8603673789978139,0.8537878787878788
RFECA_SVR(k=20),0.0,0,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,0,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,0,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,0,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,0,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,0,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,1,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,1,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,1,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,1,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,1,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,1,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,2,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,2,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,2,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,2,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,2,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,2,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,3,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,3,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,3,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,3,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,3,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,3,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,4,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,4,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,4,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,4,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,4,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,4,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,5,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,5,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,5,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,5,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,5,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,5,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,6,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,6,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,6,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,6,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,6,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,6,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,7,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,7,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,7,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,7,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,7,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,7,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,8,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,8,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,8,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,8,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,8,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,8,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.0,9,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.0,9,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.0,9,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.0,9,GB,0.8042421210029905,0.7833333333333333
RFECA_SVR(k=20),0.0,9,EnsembleSoft,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.0,9,EnsembleHard,0.9274472990777338,0.925
RFECA_SVR(k=20),0.05,0,SVC,0.9441139657444004,0.9416666666666668
RFECA_SVR(k=20),0.05,0,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.05,0,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.05,0,GB,0.8479373331982026,0.8287878787878789
RFECA_SVR(k=20),0.05,0,EnsembleSoft,0.9521139657444004,0.9416666666666668
RFECA_SVR(k=20),0.05,0,EnsembleHard,0.9441139657444004,0.9416666666666668
RFECA_SVR(k=20),0.05,1,SVC,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=20),0.05,1,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.05,1,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=20),0.05,1,GB,0.7734440784658176,0.7608333333333331
RFECA_SVR(k=20),0.05,1,EnsembleSoft,0.905495608256478,0.8958333333333333
RFECA_SVR(k=20),0.05,1,EnsembleHard,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.05,2,SVC,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.05,2,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.05,2,RF,0.9079183135704874,0.9037878787878788
RFECA_SVR(k=20),0.05,2,GB,0.8214472990777338,0.7996212121212121
RFECA_SVR(k=20),0.05,2,EnsembleSoft,0.9232733860342556,0.9083333333333334
RFECA_SVR(k=20),0.05,2,EnsembleHard,0.9032806324110672,0.8916666666666666
RFECA_SVR(k=20),0.05,3,SVC,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.05,3,LogReg,0.9419927536231884,0.9333333333333332
RFECA_SVR(k=20),0.05,3,RF,0.9152733860342556,0.9083333333333334
RFECA_SVR(k=20),0.05,3,GB,0.8174631720936067,0.7979545454545456
RFECA_SVR(k=20),0.05,3,EnsembleSoft,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=20),0.05,3,EnsembleHard,0.9441139657444004,0.9416666666666668
RFECA_SVR(k=20),0.05,4,SVC,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.05,4,LogReg,0.8917675199196937,0.8871212121212121
RFECA_SVR(k=20),0.05,4,RF,0.8773010323010322,0.8704545454545455
RFECA_SVR(k=20),0.05,4,GB,0.7732818534122881,0.7684090909090908
RFECA_SVR(k=20),0.05,4,EnsembleSoft,0.9319400527009222,0.925
RFECA_SVR(k=20),0.05,4,EnsembleHard,0.9089510417119112,0.8958333333333333
RFECA_SVR(k=20),0.05,5,SVC,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.05,5,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.05,5,RF,0.9079183135704874,0.9037878787878788
RFECA_SVR(k=20),0.05,5,GB,0.8018706293706293,0.7871212121212121
RFECA_SVR(k=20),0.05,5,EnsembleSoft,0.949621212121212,0.9454545454545455
RFECA_SVR(k=20),0.05,5,EnsembleHard,0.9319400527009222,0.925
RFECA_SVR(k=20),0.05,6,SVC,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.05,6,LogReg,0.9297178304787,0.924621212121212
RFECA_SVR(k=20),0.05,6,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=20),0.05,6,GB,0.7615289525289526,0.7412878787878788
RFECA_SVR(k=20),0.05,6,EnsembleSoft,0.9041471861471864,0.8871212121212121
RFECA_SVR(k=20),0.05,6,EnsembleHard,0.919947299077734,0.9083333333333332
RFECA_SVR(k=20),0.05,7,SVC,0.9373426501035196,0.9208333333333332
RFECA_SVR(k=20),0.05,7,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.05,7,RF,0.9298188405797102,0.9166666666666666
RFECA_SVR(k=20),0.05,7,GB,0.8498960725265073,0.8571969696969697
RFECA_SVR(k=20),0.05,7,EnsembleSoft,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=20),0.05,7,EnsembleHard,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=20),0.05,8,SVC,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=20),0.05,8,LogReg,0.9072264571177614,0.9037878787878788
RFECA_SVR(k=20),0.05,8,RF,0.9226853943158292,0.912121212121212
RFECA_SVR(k=20),0.05,8,GB,0.7915241425241426,0.7867424242424242
RFECA_SVR(k=20),0.05,8,EnsembleSoft,0.9369711086015432,0.9287878787878788
RFECA_SVR(k=20),0.05,8,EnsembleHard,0.9344927536231884,0.9166666666666666
RFECA_SVR(k=20),0.05,9,SVC,0.9319400527009222,0.925
RFECA_SVR(k=20),0.05,9,LogReg,0.9072264571177614,0.9037878787878788
RFECA_SVR(k=20),0.05,9,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=20),0.05,9,GB,0.8121904448208795,0.8079545454545455
RFECA_SVR(k=20),0.05,9,EnsembleSoft,0.9164811155028548,0.9166666666666666
RFECA_SVR(k=20),0.05,9,EnsembleHard,0.919947299077734,0.9083333333333332
RFECA_SVR(k=20),0.1,0,SVC,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.1,0,LogReg,0.9060187276491624,0.8954545454545453
RFECA_SVR(k=20),0.1,0,RF,0.8989970826275174,0.8912878787878787
RFECA_SVR(k=20),0.1,0,GB,0.7797332522549913,0.7708333333333333
RFECA_SVR(k=20),0.1,0,EnsembleSoft,0.922947299077734,0.9083333333333332
RFECA_SVR(k=20),0.1,0,EnsembleHard,0.9108044419348766,0.8958333333333333
RFECA_SVR(k=20),0.1,1,SVC,0.9253498964803312,0.9041666666666666
RFECA_SVR(k=20),0.1,1,LogReg,0.9374472990777338,0.9287878787878788
RFECA_SVR(k=20),0.1,1,RF,0.89359448522492,0.8871212121212121
RFECA_SVR(k=20),0.1,1,GB,0.7743390425999122,0.7834090909090909
RFECA_SVR(k=20),0.1,1,EnsembleSoft,0.919947299077734,0.9083333333333332
RFECA_SVR(k=20),0.1,1,EnsembleHard,0.9344927536231884,0.9166666666666666
RFECA_SVR(k=20),0.1,2,SVC,0.9373426501035196,0.9208333333333332
RFECA_SVR(k=20),0.1,2,LogReg,0.9219883618796662,0.9204545454545452
RFECA_SVR(k=20),0.1,2,RF,0.9226853943158292,0.912121212121212
RFECA_SVR(k=20),0.1,2,GB,0.834151515151515,0.8246212121212121
RFECA_SVR(k=20),0.1,2,EnsembleSoft,0.9127250768555116,0.9079545454545452
RFECA_SVR(k=20),0.1,2,EnsembleHard,0.9464855072463768,0.9333333333333332
RFECA_SVR(k=20),0.1,3,SVC,0.9586594202898552,0.95
RFECA_SVR(k=20),0.1,3,LogReg,0.949621212121212,0.9454545454545455
RFECA_SVR(k=20),0.1,3,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=20),0.1,3,GB,0.8075026865244256,0.7988636363636362
RFECA_SVR(k=20),0.1,3,EnsembleSoft,0.925335497835498,0.9325757575757576
RFECA_SVR(k=20),0.1,3,EnsembleHard,0.9586594202898552,0.95
RFECA_SVR(k=20),0.1,4,SVC,0.9230994729907774,0.9208333333333332
RFECA_SVR(k=20),0.1,4,LogReg,0.8968382583599974,0.9041666666666666
RFECA_SVR(k=20),0.1,4,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=20),0.1,4,GB,0.7912309212526605,0.787121212121212
RFECA_SVR(k=20),0.1,4,EnsembleSoft,0.914947299077734,0.9083333333333332
RFECA_SVR(k=20),0.1,4,EnsembleHard,0.9230994729907774,0.9208333333333332
RFECA_SVR(k=20),0.1,5,SVC,0.913654338415208,0.9
RFECA_SVR(k=20),0.1,5,LogReg,0.9086594202898552,0.9
RFECA_SVR(k=20),0.1,5,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=20),0.1,5,GB,0.7639000130304479,0.7617424242424241
RFECA_SVR(k=20),0.1,5,EnsembleSoft,0.8940757575757576,0.8871212121212121
RFECA_SVR(k=20),0.1,5,EnsembleHard,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.1,6,SVC,0.9373426501035196,0.9208333333333332
RFECA_SVR(k=20),0.1,6,LogReg,0.9271298387602736,0.924621212121212
RFECA_SVR(k=20),0.1,6,RF,0.8658672848890239,0.8454545454545453
RFECA_SVR(k=20),0.1,6,GB,0.7457421708726055,0.7371212121212121
RFECA_SVR(k=20),0.1,6,EnsembleSoft,0.8905511638120334,0.8791666666666667
RFECA_SVR(k=20),0.1,6,EnsembleHard,0.9298188405797102,0.9166666666666666
RFECA_SVR(k=20),0.1,7,SVC,0.9344927536231884,0.9166666666666666
RFECA_SVR(k=20),0.1,7,LogReg,0.9078700043917436,0.8992424242424242
RFECA_SVR(k=20),0.1,7,RF,0.8853535353535353,0.8787878787878787
RFECA_SVR(k=20),0.1,7,GB,0.7274319384319383,0.7191666666666666
RFECA_SVR(k=20),0.1,7,EnsembleSoft,0.9056521739130436,0.8874999999999998
RFECA_SVR(k=20),0.1,7,EnsembleHard,0.9122705314009664,0.8916666666666666
RFECA_SVR(k=20),0.1,8,SVC,0.9441139657444004,0.9416666666666668
RFECA_SVR(k=20),0.1,8,LogReg,0.9149559257167952,0.9079545454545452
RFECA_SVR(k=20),0.1,8,RF,0.9081399397703744,0.9037878787878788
RFECA_SVR(k=20),0.1,8,GB,0.8401815334424029,0.8204545454545455
RFECA_SVR(k=20),0.1,8,EnsembleSoft,0.9399400527009222,0.925
RFECA_SVR(k=20),0.1,8,EnsembleHard,0.9319400527009222,0.925
RFECA_SVR(k=20),0.1,9,SVC,0.9124927536231884,0.8999999999999998
RFECA_SVR(k=20),0.1,9,LogReg,0.9106926406926408,0.8954545454545453
RFECA_SVR(k=20),0.1,9,RF,0.9083563899868248,0.9037878787878788
RFECA_SVR(k=20),0.1,9,GB,0.7431891779717867,0.7287878787878788
RFECA_SVR(k=20),0.1,9,EnsembleSoft,0.8964177175481524,0.8829545454545453
RFECA_SVR(k=20),0.1,9,EnsembleHard,0.919947299077734,0.9083333333333332
RFECA_SVR(k=20),0.2,0,SVC,0.9227971955580652,0.9125
RFECA_SVR(k=20),0.2,0,LogReg,0.8971254470167513,0.8996212121212122
RFECA_SVR(k=20),0.2,0,RF,0.8766017316017315,0.8704545454545454
RFECA_SVR(k=20),0.2,0,GB,0.7660584101888449,0.7562878787878788
RFECA_SVR(k=20),0.2,0,EnsembleSoft,0.9059090909090908,0.9037878787878788
RFECA_SVR(k=20),0.2,0,EnsembleHard,0.9204256540560888,0.9125
RFECA_SVR(k=20),0.2,1,SVC,0.919947299077734,0.9083333333333334
RFECA_SVR(k=20),0.2,1,LogReg,0.8791523090436135,0.8791666666666667
RFECA_SVR(k=20),0.2,1,RF,0.8837351778656126,0.8749999999999998
RFECA_SVR(k=20),0.2,1,GB,0.7931194216411608,0.7821969696969697
RFECA_SVR(k=20),0.2,1,EnsembleSoft,0.9075439174352218,0.9041666666666666
RFECA_SVR(k=20),0.2,1,EnsembleHard,0.9129018445322794,0.9083333333333332
RFECA_SVR(k=20),0.2,2,SVC,0.909686972447842,0.8833333333333332
RFECA_SVR(k=20),0.2,2,LogReg,0.9233260869565216,0.9083333333333332
RFECA_SVR(k=20),0.2,2,RF,0.8985467720685112,0.890909090909091
RFECA_SVR(k=20),0.2,2,GB,0.766643525556569,0.764621212121212
RFECA_SVR(k=20),0.2,2,EnsembleSoft,0.9027178304787,0.8958333333333333
